data,values
12935245920,1
12935245184,1
12935245120,1
12935242048,1
12935240624,1
12935238656,1
12935234496,1
12935234192,1
12935233072,1
12935229072,1
12935228800,1
12935226464,1
12935225408,1
12935224384,1
12935223968,1
12935220096,1
12935219472,1
12935219360,1
12935216960,1
12935215904,1
12935215504,1
12935213088,1
12935211888,1
12935211424,1
12935210000,1
12935208912,1
12935208864,1
12935207184,1
12935204912,1
12935204816,1
12935204560,1
12935203824,1
12935203024,1
12935195920,1
12935195440,1
12935194160,1
12935191984,1
12935189168,1
12935188464,1
12935187984,1
12935186368,1
12935182320,1
12935181328,1
12935178352,1
12935176368,1
12935176224,1
12935175872,1
12935174432,1
12935173104,1
12935172752,1
12935171760,1
12935170272,1
12935169360,1
12935165184,1
12935161376,1
12935159104,1
12935158832,1
12935156016,1
12935154480,1
12935152144,1
12935150560,1
12935149424,1
12935149376,1
12935146864,1
12935146288,1
12935142112,1
12935139568,1
12935133328,1
12935131360,1
12935129888,1
12935128032,1
12935126720,1
12935125312,1
12935121968,1
12935120496,1
12935120400,1
12935119120,1
12935118480,1
12935116976,1
12935116560,1
12935115200,1
12935114256,1
12935113728,1
12935113328,1
12935112720,1
12935109696,1
12935108752,1
12935107232,1
12935107120,1
12935106816,1
12935105440,1
12935104672,1
12935103264,1
12935101024,1
12935100832,1
12935096960,1
12935093808,1
12935093088,1
12935091824,1
12935091664,1
12935091376,1
12935090816,1
12935090400,1
12935089440,1
12935088848,1
12935088688,1
12935080288,1
12935080032,1
12935075440,1
12935073296,1
12935071200,1
12935069984,1
12935066160,1
12935065296,1
12935060336,1
12935059072,1
12935058240,1
12935051072,1
12935050864,1
12935050224,1
12935049744,1
12935048720,1
12935047408,1
12935044896,1
12935044352,1
12935043152,1
12935038112,1
12935037840,1
12935037296,1
12935034624,1
12935031600,1
12935029568,1
12935021984,1
12935018992,1
12935018256,1
12935015872,1
12935015488,1
12935010048,1
12935009536,1
12935008752,1
12935004032,1
12935003792,1
12935000736,1
12934995632,1
12934985520,1
12934982288,1
12934981552,1
12934979184,1
12934978288,1
12934977600,1
12934977408,1
12934976368,1
12934971216,1
12934965984,1
12934965040,1
12934963696,1
12934960384,1
12934959424,1
12934954288,1
12934952256,1
12934944752,1
12934942512,1
12934941152,1
12934937504,1
12934933264,1
12934929328,1
12934928240,1
12934928176,1
12934927440,1
12934925600,1
12934920864,1
12934915600,1
12934914640,1
12934910784,1
12934910304,1
12934907104,1
12934903152,1
12934903088,1
12934902208,1
12934900992,1
12934900128,1
12934899568,1
12934897984,1
12934896672,1
12934896576,1
12934891600,1
12934889696,1
12934888688,1
12934887040,1
12934881616,1
12934881360,1
12934879872,1
12934877760,1
12934875552,1
12934874192,1
12934873856,1
12934873552,1
12934871744,1
12934871408,1
12934870960,1
12934870560,1
12934867376,1
12934866576,1
12934865008,1
12934862720,1
12934862176,1
12934861440,1
12934861296,1
12934861168,1
12934860048,1
12934859008,1
12934857504,1
12934855184,1
12934850592,1
12934844224,1
12934841264,1
12934839184,1
12934838864,1
12934824992,1
12934824976,1
12934823488,1
12934821424,1
12934818352,1
12934814624,1
12934812032,1
12934810288,1
12934809296,1
12934808848,1
12934808592,1
12934806368,1
12934805696,1
12934805312,1
12934803728,1
12934800800,1
12934798368,1
12934797248,1
12934796736,1
12934795392,1
12934792528,1
12934784432,1
12934783504,1
12934782224,1
12934780656,1
12934778032,1
12934776384,1
12934773232,1
12934772880,1
12934769808,1
12934767632,1
12934760640,1
12934758736,1
12934758288,1
12934755744,1
12934755520,1
12934751936,1
12934749168,1
12934748560,1
12934747888,1
12934747072,1
12934745840,1
12934740976,1
12934736128,1
12934733472,1
12934733264,1
12934731920,1
12934731008,1
12934729632,1
12934728720,1
12934728000,1
12934726256,1
12934725008,1
12934722736,1
12934718432,1
12934710080,1
12934709072,1
12934702976,1
12934701760,1
12934699472,1
12934695760,1
12934694352,1
12934693968,1
12934681600,1
12934680256,1
12934680080,1
12934679632,1
12934678736,1
12934670496,1
12934664496,1
12934662192,1
12934655824,1
12934654144,1
12934652800,1
12934647728,1
12934647024,1
12934643280,1
12934639936,1
12934638064,1
12934637312,1
12934634336,1
12934629184,1
12934627056,1
12934626448,1
12934623440,1
12934622880,1
12934621968,1
12934621744,1
12934621008,1
12934616896,1
12934613984,1
12934613120,1
12934610016,1
12934607312,1
12934600336,1
12934593872,1
12934586128,1
12934570672,1
12934411536,1
12934409712,1
12934402912,1
12934397344,1
12934396048,1
12934390240,1
12934386544,1
12934383376,1
12934370352,1
12934365776,1
12934362704,1
12934361936,1
12934357568,1
12934348736,1
12934348208,1
12934347120,1
12934331200,1
12934323648,1
12934322480,1
12934320416,1
12934318992,1
12934303696,1
12934298624,1
12934294784,1
12934291856,1
12934290768,1
12934288736,1
12934286080,1
12934283472,1
12934282272,1
12934279008,1
12934275216,1
12934273824,1
12934273136,1
12934267600,1
12934264176,1
12934256992,1
12934255024,1
12934242176,1
12934239584,1
12934236464,1
12934235824,1
12934217648,1
12934210400,1
12934210272,1
12934201440,1
12934199744,1
12934194896,1
12934194160,1
12934190416,1
12934187984,1
12934185136,1
12934183328,1
12934176496,1
12934170320,1
12934170288,1
12934169056,1
12934168864,1
12934157760,1
12934139504,1
12934137376,1
12934136224,1
12934136128,1
12934135920,1
12934130800,1
12934127984,1
12934108672,1
12934107296,1
12934099152,1
12934095824,1
12934094496,1
12934089920,1
12934085056,1
12934077808,1
12934076592,1
12934070688,1
12934062032,2
12934052544,1
12934050032,1
12934039232,1
12934035168,1
12934034144,1
12934029584,1
12934026848,1
12934016256,1
12934015216,1
12934005472,1
12934005072,1
12933990848,1
12933984192,1
12933974384,1
12933968128,1
12933951968,1
12933948528,1
12933946000,1
12933945872,1
12933937728,1
12933927440,1
12933925120,1
12934121296,1
12934075104,1
12933924624,1
12933922880,1
12933905600,1
12933897504,1
12933894912,1
12933893440,1
12933890960,1
12933886848,1
12933882032,1
12933869888,1
12933869312,1
12933869264,1
12933860128,1
12933855920,1
12933855728,1
12933855536,1
12933852880,1
12933851152,1
12933851008,1
12933845456,1
12933824192,1
12933819344,1
12933815888,1
12933814192,1
12933800704,1
12933800080,1
12933797712,1
12933788864,1
12933788368,1
12933781776,1
12933777552,1
12933771776,1
12933771168,1
12933764656,1
12933762848,1
12933761424,1
12933756976,1
12933752304,1
12933740000,1
12933737040,1
12933718176,1
12933717840,1
12933716256,1
12933714368,1
12933697456,1
12933695728,1
12933694592,1
12933685776,1
12933681536,1
12933676208,1
12933668720,1
12933665120,1
12933648720,1
12933647376,1
12933641776,1
12933638544,1
12933634016,1
12933628784,1
12933611248,1
12933589088,1
12933588784,1
12933583552,1
12933561024,1
12933551520,1
12933237248,1
12933235808,1
12933230592,1
12933228928,1
12933228704,1
12933225968,1
12933225088,1
12933213008,1
12933199936,1
12933196976,1
12933194368,1
12933179152,1
12933153024,1
12933139472,1
12933129200,1
12933121568,1
12933111184,1
12933105792,1
12933104592,1
12933092864,1
12933081296,1
12933080688,1
12933071856,1
12933058080,1
12933025120,1
12933015808,1
12933000864,1
12933000272,1
12932997584,1
12932990720,1
12932985264,1
12932976848,1
12932967712,1
12932958608,1
12932925520,1
12932911392,1
12932909888,1
12932902576,1
12932895584,1
12932877600,1
12932867584,1
12932858000,1
12932850688,1
12932847712,1
12932845744,1
12932842720,1
12932839312,1
12932802816,1
12932757952,1
12932747760,1
12932737936,1
12932717120,1
12932714160,1
12932691040,1
12932687904,1
12932675248,1
12932672496,1
12932646352,1
12932607504,1
12932594544,1
12932587408,1
12932570400,1
12932555536,1
12932525072,1
12932524784,1
12932516896,1
12932513488,1
12932482608,1
12932468432,1
12932468112,1
12932434784,1
12932432208,1
12932403712,1
12932395856,1
12932388368,1
12932387136,1
12932380816,1
12932372464,1
12932328000,1
12932316352,1
12932311024,1
12932305376,1
12932282672,1
12932268896,1
12932233184,1
12932230976,1
12932229168,1
12932221584,1
12932208784,1
12932186304,1
12932184176,1
12932177200,1
12932173328,1
12932173200,1
12932161904,1
12932148112,1
12932124688,1
12932112336,1
12932096736,1
12932083824,1
12932077440,1
12932002016,1
12931929904,1
12931881344,1
12931858032,1
12931822192,1
12931816336,1
12931810096,1
12931809440,1
12931805984,1
12931796736,1
12931785328,1
12931784256,1
12931759568,1
12931709376,1
12931708784,1
12931703872,1
12931646544,1
12931630800,1
12931620576,1
12931613984,1
12931608496,1
12931588688,1
12931568144,1
12931567600,1
12931523712,1
12931502240,1
12931492496,1
12931397696,1
12931326960,1
12931288976,1
12931164832,1
12931137024,1
12931097264,1
12931011088,1
12931004944,1
12930993728,1
12930975808,1
12930954016,1
12930934512,1
12930922160,1
12930891968,1
12930838816,0
12930833792,1
12930822736,1
12930684912,1
12930637648,1
12930626272,1
12930558048,1
12930553856,1
12930348256,1
12930264464,1
12930242944,1
12930186160,1
12930175776,1
12930148880,1
12930033536,1
12929985088,1
12929984752,1
12929974640,1
12929946688,1
12929807344,1
12929774304,1
12929695600,1
12929637584,1
12929546080,1
12929513600,1
12929466096,1
12929426336,1
12929372800,1
12929318000,1
12929218256,1
12929205056,1
12929165520,1
12928948736,1
12928936912,1
12928868704,1
12928798592,1
12928716640,0
12928615472,1
12928492800,1
12928468640,0
12928236880,1
12928083280,1
12928062816,1
12927633376,1
12927543408,1
12927400384,1
12927384208,1
12927368880,1
12927368736,1
12927282960,1
12927101584,1
12926956048,1
12926932960,1
12926752544,1
12926681040,1
12926665168,1
12926620240,1
12926372752,1
12926361456,1
12926116944,1
12925982272,1
12925794944,1
12925764112,1
12925734544,1
12925582528,1
12925411424,1
12925400240,1
12925314704,1
12925094224,1
12924862192,1
12924838880,1
12924778400,1
12924317568,1
12924129728,1
12924019744,1
12923601056,1
12923425440,1
12922433280,1
12922052272,1
12921704736,1
12919742208,1
12919611088,1
12919547248,1
12919431360,1
12919419072,1
12919356160,1
12919314816,1
12919299840,1
12919040656,1
12918065696,1
12917446496,1
12916795056,1
12916732496,1
12916425264,1
12914796832,1
12914200480,1
12910483248,1
12908609920,1
12896013360,1
12891302352,1
12889471328,1
12887433232,1
12880827760,1
12749764544,1
12518773968,0
12936441920,0
12936440704,0
12936440064,0
12936438976,0
12936438688,0
12936438608,0
12936438432,0
12936437952,0
12936437856,0
12936437776,0
12936437664,0
12936437504,0
12936437408,0
12936436800,0
12936436752,0
12936436720,0
12936436640,0
12936436576,0
12936435136,0
12936435088,0
12936435056,0
12936435024,0
12936434960,0
12936434912,0
12936434848,0
12936434784,0
12936434752,0
12936434592,0
12936434560,0
12936434512,0
12936434448,0
12936434400,0
12936434288,0
12936434176,0
12936434128,0
12936434064,0
12936433984,0
12936433952,0
12936433920,0
12936433824,0
12936433792,0
12936433696,0
12936433552,0
12936433488,0
12936433456,0
12936433424,0
12936433184,0
12936433072,0
12936432992,0
12936432960,0
12936432928,0
12936432800,0
12936432768,0
12936432736,0
12936432624,0
12936432480,0
12936432432,0
12936432352,0
12936432320,0
12936432272,0
12936432144,0
12936432064,0
12936432032,0
12936431840,0
12936431760,0
12936431696,0
12936431600,0
12936431568,0
12936431488,0
12936431408,0
12936431360,0
12936431328,0
12936431264,0
12936431152,0
12936431120,0
12936431088,0
12936431056,0
12936430992,0
12936430944,0
12936430928,0
12936430896,0
12936430832,0
12936430816,0
12936430656,0
12936430560,0
12936430528,0
12936430496,0
12936430464,0
12936430432,0
12936430400,0
12936430368,0
12936430336,0
12936430272,0
12936430240,0
12936430208,0
12936430176,0
12936430112,0
12936430016,0
12936429968,0
12936429904,0
12936429712,0
12936429632,0
12936429584,0
12936429568,0
12936429504,0
12936429488,0
12936429456,0
12936429328,0
12936429280,0
12936429104,0
12936429056,0
12936429040,0
12936429008,0
12936428944,0
12936428912,0
12936431456,0
12936431024,0
12936430688,0
12936428880,0
12936428816,0
12936428672,0
12936428640,0
12936428608,0
12936428528,0
12936428496,0
12936428400,0
12936428320,0
12936428288,0
12936428256,0
12936428128,0
12936428032,0
12936427920,0
12936427888,0
12936427776,0
12936427664,0
12936427600,0
12936427504,0
12936427456,0
12936427280,0
12936427232,11
12936427216,0
12936427120,0
12936426832,0
12936426768,0
12936426704,0
12936426672,0
12936426608,0
12936426544,0
12936426512,0
12936426400,0
12936426368,0
12936426224,0
12936426016,0
12936425904,0
12936425872,0
12936425760,0
12936425728,0
12936425568,0
12936425536,0
12936425504,0
12936425472,0
12936425408,0
12936425376,0
12936425312,0
12936425088,0
12936425056,0
12936425024,0
12936424880,0
12936424784,0
12936424624,0
12936424528,0
12936424304,0
12936424272,0
12936424240,0
12936424144,0
12936424064,0
12936423968,0
12936423904,0
12936423872,0
12936423744,0
12936423712,0
12936423632,0
12936423536,0
12936423488,0
12936423280,0
12936423216,0
12936423168,0
12936423120,0
12936423072,0
12936423008,0
12936422912,0
12936422848,0
12936422784,0
12936422592,0
12936422576,0
12936422480,0
12936422400,0
12936422320,0
12936422192,0
12936422160,0
12936421936,0
12936421600,0
12936421552,0
12936421472,0
12936421232,0
12936420816,0
12936420736,0
12936420656,0
12936420528,0
12936420432,0
12936420320,0
12936420272,0
12936420256,0
12936420144,0
12936420064,0
12936419952,0
12936419936,0
12936419872,0
12936419648,0
12936419536,0
12936419472,0
12936419440,0
12936419376,0
12936419344,0
12936419280,0
12936419248,0
12936419152,0
12936419056,0
12936419024,0
12936418768,0
12936418416,0
12936418304,0
12936418144,0
12936418096,0
12936417872,0
12936417840,0
12936417808,0
12936417568,0
12936417472,0
12936417280,0
12936417248,0
12936417136,0
12936416944,0
12936416896,0
12936416560,0
12936416528,0
12936416496,0
12936416368,0
12936416128,0
12936416016,0
12936415984,0
12936415920,0
12936415776,0
12936415744,0
12936415568,0
12936415488,0
12936415104,0
12936414960,0
12936414704,0
12936414672,0
12936414544,0
12936414480,0
12936414176,0
12936413840,0
12936413712,0
12936413648,0
12936413616,0
12936413456,0
12936413424,0
12936413040,0
12936412912,0
12936412720,0
12936412576,0
